row_index,audio_filepath,audio_exists,duration,text,split,text_raw
7295,D:\Projects\speech-recognition-demo\audios\common_voice_mn_18674584.wav,True,3.432,Яагаад гэвэл би хүчээ үзэхийг хүссэн юм.,train,Яагаад гэвэл би хүчээ үзэхийг хүссэн юм.
7296,D:\Projects\speech-recognition-demo\audios\common_voice_mn_18674586.wav,True,7.272,"Тэд янз бүрийн газар, өөр өөр цагт хааяа уулзаж, өөрсөд шигээ хүмүүсээр хичээлээ заалгана.",train,"Тэд янз бүрийн газар, өөр өөр цагт хааяа уулзаж, өөрсөд шигээ хүмүүсээр хичээлээ заалгана."
7297,D:\Projects\speech-recognition-demo\audios\common_voice_mn_19027851.wav,True,8.352,Олон талын харилцаа тухайн харилцааны оролцогч бүр нэгбүрчилсэн хүсэл зоригоо илэрхийлдэг харилцаа юм.,train,Олон талын харилцаа тухайн харилцааны оролцогч бүр нэгбүрчилсэн хүсэл зоригоо илэрхийлдэг харилцаа юм.
7298,D:\Projects\speech-recognition-demo\audios\common_voice_mn_19027859.wav,True,3.192,Чи одоо хаана амьдарч байна вэ?,train,Чи одоо хаана амьдарч байна вэ?
7299,D:\Projects\speech-recognition-demo\audios\common_voice_mn_19027860.wav,True,6.6,"Боровтор царай нь тос даан гэрэлтэж, хоёр хацар нь улаа бутран туяарах аж.",train,"Боровтор царай нь тос даан гэрэлтэж, хоёр хацар нь улаа бутран туяарах аж."
7300,D:\Projects\speech-recognition-demo\audios\common_voice_mn_19027878.wav,True,6.672,"Уг дэвшил бусад орон, ялангуяа аж үйлдвэржсэн ертөнцөд орлогын ялгаа нэмэгдэх нөхцөл болжээ.",train,"Уг дэвшил бусад орон, ялангуяа аж үйлдвэржсэн ертөнцөд орлогын ялгаа нэмэгдэх нөхцөл болжээ."
7301,D:\Projects\speech-recognition-demo\audios\common_voice_mn_19499358.wav,True,6.912,Зүр сөөхий өмсөж сэм сэм гэтэж очоод луучин гутлаараа няц өшиглөж аллаа.,train,Зүр сөөхий өмсөж сэм сэм гэтэж очоод луучин гутлаараа няц өшиглөж аллаа.
7302,D:\Projects\speech-recognition-demo\audios\common_voice_mn_19499387.wav,True,5.64,Тэрээр хэд хоног ухаан мэдрэлгүй шахам байж байгаад дөнгөж сая л ухаан оров.,train,Тэрээр хэд хоног ухаан мэдрэлгүй шахам байж байгаад дөнгөж сая л ухаан оров.
7303,D:\Projects\speech-recognition-demo\audios\common_voice_mn_19499400.wav,True,5.4,Манифест зүүдний агуулга нь ухамсаргүйн хүсэл юм.,train,Манифест зүүдний агуулга нь ухамсаргүйн хүсэл юм.
7304,D:\Projects\speech-recognition-demo\audios\common_voice_mn_19499401.wav,True,4.92,Түүхий хулуу чи бас унтмаар санагдаж байгаа биз!,train,Түүхий хулуу чи бас унтмаар санагдаж байгаа биз!
7305,D:\Projects\speech-recognition-demo\audios\common_voice_mn_19499416.wav,True,6.96,"""Цайны тухай ярихаар хамгийн түрүүнд """"Японы цайны ёслол"""" санаанд орж магадгүй.""",train,"""Цайны тухай ярихаар хамгийн түрүүнд """"Японы цайны ёслол"""" санаанд орж магадгүй."""
7306,D:\Projects\speech-recognition-demo\audios\common_voice_mn_19499477.wav,True,3.12,Ай мөн ч завхарсан юм болж байна даа.,train,Ай мөн ч завхарсан юм болж байна даа.
7307,D:\Projects\speech-recognition-demo\audios\common_voice_mn_18592899.wav,True,4.128,Дурлал хайр гэдэг агуу юм даа Дүүриймаа минь!,train,Дурлал хайр гэдэг агуу юм даа Дүүриймаа минь!
7308,D:\Projects\speech-recognition-demo\audios\common_voice_mn_18592900.wav,True,5.496,"Ховын үгэнд хол ойр гэж үгүй, хорт могойд бүдүүн нарийн гэж үгүй.",train,"Ховын үгэнд хол ойр гэж үгүй, хорт могойд бүдүүн нарийн гэж үгүй."
7309,D:\Projects\speech-recognition-demo\audios\common_voice_mn_18592921.wav,True,7.32,Нөгөөдрөөс эхлэн нутгийн баруун хэсгээр цасан шуурга шуурч нийт нутгаар хүйтний эрч чангарна.,train,Нөгөөдрөөс эхлэн нутгийн баруун хэсгээр цасан шуурга шуурч нийт нутгаар хүйтний эрч чангарна.
7310,D:\Projects\speech-recognition-demo\audios\common_voice_mn_18592922.wav,True,6.384,Цаг хугацаа өнгөрөх тусам компаниуд нөөцөө хавьгүй илүү сайн удирдаж сурсан.,train,Цаг хугацаа өнгөрөх тусам компаниуд нөөцөө хавьгүй илүү сайн удирдаж сурсан.
7311,D:\Projects\speech-recognition-demo\audios\common_voice_mn_18592923.wav,True,5.952,Би амьтныг ажиж байгааг гэгээн багшид настай хоёр авгайн хамт бараалхаж орлоо.,val,Би амьтныг ажиж байгааг гэгээн багшид настай хоёр авгайн хамт бараалхаж орлоо.
7312,D:\Projects\speech-recognition-demo\audios\common_voice_mn_18592924.wav,True,3.624,Сэтгэл санаа нь нэг хоосон хөндий.,train,Сэтгэл санаа нь нэг хоосон хөндий.
7313,D:\Projects\speech-recognition-demo\audios\common_voice_mn_18592925.wav,True,5.88,Үүлтэй тэнгэрийн доогуур үзүүртэй моддын дээгүүр дүүлэн нисэх сэн.,train,Үүлтэй тэнгэрийн доогуур үзүүртэй моддын дээгүүр дүүлэн нисэх сэн.
7314,D:\Projects\speech-recognition-demo\audios\common_voice_mn_18592931.wav,True,3.456,Намайг орох үед гарч байсан юм билээ.,test,Намайг орох үед гарч байсан юм билээ.
7315,D:\Projects\speech-recognition-demo\audios\common_voice_mn_18592932.wav,True,7.8,"Хоёр тал зарим төрлийн паспорт эзэмшигчдийг харилцан визээс чөлөөлөх хэлэлцээрийн төсөлд тохиролцоонд хүрч, үзэглэв.",train,"Хоёр тал зарим төрлийн паспорт эзэмшигчдийг харилцан визээс чөлөөлөх хэлэлцээрийн төсөлд тохиролцоонд хүрч, үзэглэв."
7316,D:\Projects\speech-recognition-demo\audios\common_voice_mn_18592933.wav,True,5.448,Бидний эцсийн болоод хэтийн зорилт бол үр дүнд суурилсан төсөв байх болно.,train,Бидний эцсийн болоод хэтийн зорилт бол үр дүнд суурилсан төсөв байх болно.
7317,D:\Projects\speech-recognition-demo\audios\common_voice_mn_18592934.wav,True,3.672,Мэдээж асуугаад нэмэргүй гэдгийг нь мэддэг биз.,train,Мэдээж асуугаад нэмэргүй гэдгийг нь мэддэг биз.
7318,D:\Projects\speech-recognition-demo\audios\common_voice_mn_18592935.wav,True,3.696,Баатар багштан та бүү сэтгэлээ чилээ!,train,Баатар багштан та бүү сэтгэлээ чилээ!
7319,D:\Projects\speech-recognition-demo\audios\common_voice_mn_18592952.wav,True,4.968,Тэр улаан утсаар хамгаалалт хийсэн нь тэр юм гэж бидэнд тайлбарлав.,train,Тэр улаан утсаар хамгаалалт хийсэн нь тэр юм гэж бидэнд тайлбарлав.
7320,D:\Projects\speech-recognition-demo\audios\common_voice_mn_18592954.wav,True,5.592,Хааны ордон тэдэнд үлгэрийн юм шиг сайхан байлаа.,train,Хааны ордон тэдэнд үлгэрийн юм шиг сайхан байлаа.
7321,D:\Projects\speech-recognition-demo\audios\common_voice_mn_18592956.wav,True,4.92,Чи угаагч биш дарга гэдгээ мартаж болохгүй шүү.,train,Чи угаагч биш дарга гэдгээ мартаж болохгүй шүү.
7322,D:\Projects\speech-recognition-demo\audios\common_voice_mn_18592958.wav,True,8.256,"""Сингапурын төлөөлөгч эсэргүүцэлтэй тулгарсандаа унтууцан """"егөөдсөн үг"""" хэлж байсан хэмээн уг нийтлэлд дурджээ.""",train,"""Сингапурын төлөөлөгч эсэргүүцэлтэй тулгарсандаа унтууцан """"егөөдсөн үг"""" хэлж байсан хэмээн уг нийтлэлд дурджээ."""
7323,D:\Projects\speech-recognition-demo\audios\common_voice_mn_18592960.wav,True,4.176,Миний зүрх сэтгэл хэчнээн их шаналж байсан гэж санана.,val,Миний зүрх сэтгэл хэчнээн их шаналж байсан гэж санана.
7324,D:\Projects\speech-recognition-demo\audios\common_voice_mn_18592961.wav,True,4.272,Тэр замаар амьд амьтан явж байгаагүй байх.,train,Тэр замаар амьд амьтан явж байгаагүй байх.
7325,D:\Projects\speech-recognition-demo\audios\common_voice_mn_18592962.wav,True,3.672,Чи яаж яваад энд ирчихсэн юм бэ?,train,Чи яаж яваад энд ирчихсэн юм бэ?
